protein,folder
ALA49373.1,Folder43
ALA49384.1,Folder43
ALA49390.1,Folder43
ALA49392.1,Folder43
ALA49393.1,Folder43
ALA49399.1,Folder43
ALA49417.1,Folder43
ALA49424.1,Folder43
ALA49451.1,Folder43
ALA49459.1,Folder43
ALA49473.1,Folder43
ALA49564.1,Folder43
ALA49575.1,Folder43
ALA49601.1,Folder43
ALA49648.1,Folder43
ALA49649.1,Folder43
ALA49659.1,Folder43
ALA49660.1,Folder43
ALA49671.1,Folder43
ALA49723.1,Folder43
ALA49758.1,Folder43
ALA49803.1,Folder43
ALA49811.1,Folder43
ALA49857.1,Folder43
ALA49865.1,Folder43
ALA49888.1,Folder43
ALA49894.1,Folder43
ALA49901.1,Folder43
ALA49906.1,Folder43
ALA49908.1,Folder43
ALA49909.1,Folder43
ALA49910.1,Folder43
ALA49912.1,Folder43
ALA49934.1,Folder43
ALA49936.1,Folder43
ALA49943.1,Folder43
ALA49945.1,Folder43
ALA49956.1,Folder43
ALA49957.1,Folder43
ALA50033.1,Folder43
ALA50044.1,Folder43
ALA50055.1,Folder43
ALA50059.1,Folder43
ALA50066.1,Folder43
ALA50067.1,Folder43
ALA50071.1,Folder43
ALA50092.1,Folder43
ALA50331.1,Folder43
ALA65345.1,Folder43
ALB08245.1,Folder43
ALB08246.1,Folder43
ALB08293.1,Folder43
ALB08298.1,Folder43
ALB08320.1,Folder43
ALB08322.1,Folder43
ALD51902.1,Folder43
ALD51903.1,Folder43
ALD51908.1,Folder43
ALE71321.1,Folder43
ALF04583.1,Folder43
ALF13464.1,Folder43
ALF13482.1,Folder43
ALF13483.1,Folder43
ALF13500.1,Folder43
ALF13511.1,Folder43
ALG01342.1,Folder43
ALG03383.1,Folder43
ALJ11194.1,Folder43
ALJ32636.1,Folder43
ALJ53431.1,Folder43
ALJ53458.1,Folder43
ALJ54446.1,Folder43
ALJ54448.1,Folder43
ALJ54452.1,Folder43
ALJ54455.1,Folder43
ALJ54471.1,Folder43
ALJ54472.1,Folder43
ALJ54486.1,Folder43
ALJ54488.1,Folder43
ALJ54490.1,Folder43
ALJ54495.1,Folder43
ALJ54496.1,Folder43
ALJ54500.1,Folder43
ALJ54501.1,Folder43
ALJ54502.1,Folder43
ALJ54512.1,Folder43
ALJ54517.1,Folder43
ALJ54518.1,Folder43
ALJ76277.1,Folder43
ALJ76278.1,Folder43
ALJ77695.1,Folder43
ALJ77697.1,Folder43
ALJ77698.1,Folder43
ALJ77702.1,Folder43
ALJ99896.1,Folder43
ALJ99927.1,Folder43
ALJ99930.1,Folder43
ALJ99935.1,Folder43
ALK28773.1,Folder43
ALK28775.1,Folder43
ALK28781.1,Folder43
ALK28782.1,Folder43
ALK28785.1,Folder43
ALK28787.1,Folder43
ALK28797.1,Folder43
ALK43112.1,Folder43
ALK43113.1,Folder43
ALK43115.1,Folder43
ALK80245.1,Folder43
ALK80261.1,Folder43
ALL26396.1,Folder43
ALL26405.1,Folder43
ALL26408.1,Folder43
ALL27019.1,Folder43
ALL99559.1,Folder43
ALL99691.1,Folder43
ALL99907.1,Folder43
ALM00156.1,Folder43
ALM26400.1,Folder43
ALM31565.1,Folder43
ALM31566.1,Folder43
ALN43425.1,Folder43
ALQ28627.1,Folder43
ALQ28669.1,Folder43
ALQ28674.1,Folder43
ALQ28751.1,Folder43
ALQ33264.1,Folder43
ALQ33523.1,Folder43
ALR35257.1,Folder43
ALR35259.1,Folder43
ALR69646.1,Folder43
ALR69649.1,Folder43
ALS20350.1,Folder43
ALS87342.1,Folder43
ALS87351.1,Folder43
ALS87370.1,Folder43
ALS87378.1,Folder43
ALS87386.1,Folder43
ALS87392.1,Folder43
ALS87395.1,Folder43
ALS87411.1,Folder43
ALS87416.1,Folder43
ALS87428.1,Folder43
ALS87458.1,Folder43
ALS87469.1,Folder43
ALS87471.1,Folder43
ALS87474.1,Folder43
ALS87476.1,Folder43
ALS87479.1,Folder43
ALS87482.1,Folder43
ALS87496.1,Folder43
ALS87499.1,Folder43
ALS87509.1,Folder43
ALT19772.1,Folder43
ALT19781.1,Folder43
ALT54649.1,Folder43
ALT55192.1,Folder43
ALT66804.1,Folder43
ALT66808.1,Folder43
ALT66812.1,Folder43
ALT66847.1,Folder43
ALT66869.1,Folder43
ALT66879.1,Folder43
ALU09480.1,Folder43
ALU64345.1,Folder43
ALV82759.1,Folder43
ALV82761.1,Folder44
ALV82763.1,Folder44
ALV82903.1,Folder44
ALV83074.1,Folder44
ALV83078.1,Folder44
ALV83079.1,Folder44
ALV83080.1,Folder44
ALV83091.1,Folder44
ALV83145.1,Folder44
ALV83173.1,Folder44
ALV83209.1,Folder44
ALW82645.1,Folder44
ALW82667.1,Folder44
ALW82670.1,Folder44
ALW82676.1,Folder44
ALW82690.1,Folder44
ALW82691.1,Folder44
ALW82700.1,Folder44
ALW82701.1,Folder44
ALW82707.1,Folder44
ALW82708.1,Folder44
ALW82719.1,Folder44
ALW82723.1,Folder44
ALW82729.1,Folder44
ALW82730.1,Folder44
ALW82735.1,Folder44
ALW82742.1,Folder44
ALW83076.1,Folder44
ALX00015.1,Folder44
ALX27228.1,Folder44
ALX27232.1,Folder44
ALX27237.1,Folder44
ALX27238.1,Folder44
ALZ45557.1,Folder44
AMA34270.1,Folder44
AMB65625.1,Folder44
AMB65906.1,Folder44
AMD02834.1,Folder44
AMD02845.1,Folder44
AMD02849.1,Folder44
AME17124.1,Folder44
AME17129.1,Folder44
AME17135.1,Folder44
AME17138.1,Folder44
AME17140.1,Folder44
AME17171.1,Folder44
AMF16840.1,Folder44
AMF16841.1,Folder44
AMH87199.1,Folder44
AMJ50232.1,Folder44
AMK49164.2,Folder44
AMK59674.1,Folder44
AMK59675.1,Folder44
AMK59676.1,Folder44
AMK59677.1,Folder44
AMK59679.1,Folder44
AMK59681.1,Folder44
AMK79468.2,Folder44
AML23449.1,Folder44
AMM42357.1,Folder44
AMM42360.1,Folder44
AMM42361.1,Folder44
AMM42367.1,Folder44
AMM42372.1,Folder44
AMM42379.1,Folder44
AMM42386.1,Folder44
AMM42389.1,Folder44
AMM42394.1,Folder44
AMM42397.1,Folder44
AMM42407.1,Folder44
AMM42415.1,Folder44
AMM42427.1,Folder44
AMM42436.1,Folder44
AMM42440.1,Folder44
AMM42445.1,Folder44
AMM42447.1,Folder44
AMM42456.1,Folder44
AMM42457.1,Folder44
AMM42463.1,Folder44
AMM42466.1,Folder44
AMM42475.1,Folder44
AMM42485.1,Folder44
AMM42491.1,Folder44
AMM42492.1,Folder44
AMM42494.1,Folder44
AMM42508.1,Folder44
AMM42513.1,Folder44
AMM42518.1,Folder44
AMM42526.1,Folder44
AMM42528.1,Folder44
AMM42532.1,Folder44
AMM42536.1,Folder44
AMM42538.1,Folder44
AMM42546.1,Folder44
AMM42558.1,Folder44
AMM42568.1,Folder44
AMM42569.1,Folder44
AMM42570.1,Folder44
AMM42571.1,Folder44
AMM42574.1,Folder44
AMM42589.1,Folder44
AMM42596.1,Folder44
AMM42613.1,Folder44
AMM42614.1,Folder44
AMM42619.1,Folder44
AMM42628.1,Folder44
AMM42629.1,Folder44
AMM42635.1,Folder44
AMM42637.1,Folder44
AMM42639.1,Folder44
AMM42641.1,Folder44
AMM42642.1,Folder44
AMM42643.1,Folder44
AMM42653.1,Folder44
AMM45121.1,Folder44
AMM45131.1,Folder44
AMM45134.1,Folder44
AMM45135.1,Folder44
AMM45136.1,Folder44
AMM45175.1,Folder44
AMN88684.1,Folder44
AMN88685.1,Folder44
AMN88692.1,Folder44
AMN88694.1,Folder44
AMO00626.1,Folder44
AMO02272.1,Folder44
AMO03400.1,Folder44
AMO03402.1,Folder44
AMO03410.2,Folder44
AMP43484.1,Folder44
AMQ23491.1,Folder44
AMQ48485.1,Folder44
AMQ48992.1,Folder44
AMQ48995.1,Folder44
AMQ48996.1,Folder44
AMQ49001.1,Folder44
AMQ49004.1,Folder44
AMQ49013.1,Folder44
AMQ49014.1,Folder44
AMQ49017.1,Folder44
AMQ49018.1,Folder44
AMQ49019.1,Folder44
AMQ49021.1,Folder44
AMQ49025.1,Folder44
AMQ49035.1,Folder44
AMQ49036.1,Folder44
AMQ49058.1,Folder44
AMR39832.1,Folder44
AMR39833.1,Folder44
AMR39836.1,Folder44
AMS25594.1,Folder44
AMS34840.1,Folder44
AMV49238.1,Folder44
AMW90841.1,Folder44
AMW90843.1,Folder44
AMW90852.1,Folder44
AMW90853.1,Folder44
ANA78447.1,Folder44
ANC28634.1,Folder44
ANC28678.1,Folder44
ANC28698.1,Folder44
ANC28699.1,Folder44
ANC33489.1,Folder44
ANC33490.1,Folder44
ANC33492.1,Folder44
ANC57575.1,Folder44
ANC57576.1,Folder44
ANC57614.1,Folder44
ANC90427.1,Folder44
AND76659.1,Folder44
ANF05520.1,Folder44
ANF05524.1,Folder44
ANF06358.1,Folder44
ANF29161.1,Folder44
ANF29179.1,Folder44
ANF29182.1,Folder44
ANF29190.1,Folder44
ANF29193.1,Folder44
ANF29194.1,Folder44
ANF29195.1,Folder44
ANF29196.1,Folder44
ANF29197.1,Folder44
ANF29213.1,Folder44
ANF29215.1,Folder44
ANF29217.1,Folder44
ANF29220.1,Folder44
ANF29227.1,Folder44
ANF29235.1,Folder44
ANF29237.1,Folder44
ANF29239.1,Folder44
ANF29241.1,Folder44
ANF29242.1,Folder44
ANF29253.1,Folder44
ANF29261.1,Folder44
ANF29266.1,Folder44
ANF29271.1,Folder44
ANF29272.1,Folder44
ANF29274.1,Folder44
ANF29275.1,Folder44
ANG08780.1,Folder44
ANG08793.1,Folder44
ANG60949.1,Folder44
ANH58353.1,Folder44
ANH58354.1,Folder44
ANH58357.1,Folder44
ANI26128.1,Folder44
ANI26172.1,Folder44
ANI26184.1,Folder44
ANI26199.1,Folder44
ANI26202.1,Folder44
ANI26203.1,Folder44
ANI26255.1,Folder44
ANI26282.1,Folder44
ANI26330.1,Folder44
ANI26347.1,Folder44
ANI26358.1,Folder44
ANI26359.1,Folder44
ANI26360.1,Folder44
ANI26366.1,Folder44
ANI26401.1,Folder44
ANI26405.1,Folder44
ANI69823.1,Folder44
ANI69841.1,Folder44
ANI69852.1,Folder44
ANI69856.1,Folder44
ANI69867.1,Folder44
ANI69874.1,Folder44
ANI69875.1,Folder44
ANI69887.1,Folder44
ANI69888.1,Folder44
ANI69889.1,Folder44
ANI69890.1,Folder44
ANI69891.1,Folder44
ANI69892.1,Folder44
ANI69893.1,Folder44
ANI69894.1,Folder44
ANI69896.1,Folder44
ANI69897.1,Folder44
ANI69899.1,Folder44
ANI69900.1,Folder44
ANI69909.1,Folder44
ANI69910.1,Folder44
ANI69921.1,Folder44
ANI69922.1,Folder44
ANI69931.1,Folder44
ANK35834.1,Folder44
ANK35835.1,Folder44
ANK35880.1,Folder44
ANN11856.1,Folder44
ANN11859.1,Folder44
ANN11860.1,Folder45
ANN84885.1,Folder45
ANP93501.1,Folder45
ANS15102.1,Folder45
ANW07474.1,Folder45
ANW12145.1,Folder45
ANW12146.1,Folder45
ANW12149.1,Folder45
ANW12150.1,Folder45
ANW72070.1,Folder45
ANW72071.1,Folder45
ANZ78835.1,Folder45
ANZ78836.1,Folder45
ANZ78837.1,Folder45
ANZ78838.1,Folder45
ANZ78839.1,Folder45
ANZ78840.1,Folder45
ANZ78843.1,Folder45
ANZ78847.1,Folder45
ANZ78849.1,Folder45
ANZ78855.1,Folder45
ANZ78856.1,Folder45
ANZ78857.1,Folder45
ANZ78859.1,Folder45
ANZ78864.1,Folder45
ANZ78865.1,Folder45
ANZ78871.1,Folder45
ANZ78874.1,Folder45
ANZ78875.1,Folder45
ANZ78879.1,Folder45
ANZ78880.1,Folder45
ANZ84136.1,Folder45
AOA32891.1,Folder45
AOA32898.1,Folder45
AOE48152.1,Folder45
AOG74783.1,Folder45
AOG74785.1,Folder45
AOG74788.1,Folder45
AOG74789.1,Folder45
AOG74790.1,Folder45
AOG74793.1,Folder45
AOH73256.1,Folder45
AOI28265.1,Folder45
AOK88289.1,Folder45
AOK88295.1,Folder45
AOK88297.1,Folder45
AOK88298.1,Folder45
AOK88299.1,Folder45
AOL02450.1,Folder45
AOL02451.1,Folder45
AOL02455.1,Folder45
AOL02457.1,Folder45
AOL02458.1,Folder45
AOR17479.1,Folder45
AOR17480.1,Folder45
AOR17482.1,Folder45
AOR17484.1,Folder45
AOR83449.1,Folder45
AOT86852.1,Folder45
AOV81285.1,Folder45
AOV81288.1,Folder45
AOV81317.1,Folder45
AOV81318.1,Folder45
AOV81325.1,Folder45
AOW41953.1,Folder45
AOY34271.1,Folder45
AOZ21334.1,Folder45
AOZ21335.1,Folder45
AP_000171.1,Folder45
AP_000622.1,Folder45
APA19522.1,Folder45
APA21932.1,Folder45
APB03046.1,Folder45
APB09204.1,Folder45
APC93958.1,Folder45
APD16191.1,Folder45
APD51498.1,Folder45
APD51501.1,Folder45
APD51506.1,Folder45
APD51508.1,Folder45
APD51511.1,Folder45
APD76303.1,Folder45
APF29071.1,Folder45
APG38049.1,Folder45
APG38052.1,Folder45
APG38058.1,Folder45
APG38061.1,Folder45
APG38064.1,Folder45
APG38067.1,Folder45
APG38070.1,Folder45
APG42668.1,Folder45
APG42669.1,Folder45
APG80608.1,Folder45
APH07649.1,Folder45
API61692.1,Folder45
APM84501.1,Folder45
APM86731.1,Folder45
APO08504.1,Folder45
APO40578.1,Folder45
APO40579.1,Folder45
APO40580.1,Folder45
APO40581.1,Folder45
APO40582.1,Folder45
APO40583.1,Folder45
APO40584.1,Folder45
APO40585.1,Folder45
APO40586.1,Folder45
APO40587.1,Folder45
APO40921.1,Folder45
APO40932.1,Folder45
APO40935.1,Folder45
APQ41636.1,Folder45
APR72391.1,Folder45
APT69849.1,Folder45
APT69850.1,Folder45
APT69853.1,Folder45
APT69856.1,Folder45
APT69860.1,Folder45
APT69862.1,Folder45
APT69863.1,Folder45
APT69865.1,Folder45
APT69866.1,Folder45
APT69868.1,Folder45
APT69876.1,Folder45
APT69877.1,Folder45
APT69880.1,Folder45
APT69882.1,Folder45
APT69883.1,Folder45
APT69884.1,Folder45
APT69887.1,Folder45
APT69889.1,Folder45
APT69890.1,Folder45
APT69893.1,Folder45
APT69896.1,Folder45
APT69924.1,Folder45
APT69933.1,Folder45
APT69935.1,Folder45
APT69978.1,Folder45
APT70031.1,Folder45
APT70065.1,Folder45
APT70066.1,Folder45
APU50630.1,Folder45
APU50634.1,Folder45
APU50635.1,Folder45
APU50638.1,Folder45
APU50640.1,Folder45
APU50641.1,Folder45
APU50642.1,Folder45
APU51914.1,Folder45
APU51916.1,Folder45
APU51922.1,Folder45
APU51933.1,Folder45
APU51939.1,Folder45
APU51943.1,Folder45
AQN78653.1,Folder45
AQN78656.1,Folder45
AQN78665.1,Folder45
AQN78669.1,Folder45
AQN78672.1,Folder45
AQN78677.1,Folder45
AQN78680.1,Folder45
AQN78685.1,Folder45
AQN78686.1,Folder45
AQN78687.1,Folder45
AQN78693.1,Folder45
AQN78701.1,Folder45
AQN78717.1,Folder45
AQN78725.1,Folder45
AQN78733.1,Folder45
AQN78734.1,Folder45
AQN78743.1,Folder45
AQN78744.1,Folder45
AQN78751.1,Folder45
AQN78757.1,Folder45
AQN78768.1,Folder45
AQN78773.1,Folder45
AQN78776.1,Folder45
AQN78779.1,Folder45
AQT26503.1,Folder45
AQV12160.1,Folder45
AQV12170.1,Folder45
AQV12350.1,Folder45
AQV12441.1,Folder45
AQV12525.1,Folder45
AQV12526.1,Folder45
AQV12569.1,Folder45
AQV12578.1,Folder45
AQV12649.1,Folder45
AQV12653.1,Folder45
AQV12768.1,Folder45
AQV13556.1,Folder45
AQW44263.1,Folder45
AQZ41279.1,Folder45
AQZ41280.1,Folder45
AQZ41282.1,Folder45
AQZ41284.1,Folder45
AQZ41292.1,Folder45
AQZ41296.1,Folder45
AQZ41299.1,Folder45
AQZ41303.1,Folder45
AQZ41305.1,Folder45
AQZ41320.1,Folder45
AQZ41321.1,Folder45
AQZ41330.1,Folder45
AQZ41341.1,Folder45
AQZ41350.1,Folder45
AQZ41351.1,Folder45
ARA15418.1,Folder45
ARA15421.1,Folder45
ARA15425.1,Folder45
ARA15428.1,Folder45
ARA15429.1,Folder45
ARA15430.1,Folder45
ARA67739.1,Folder45
ARA67740.1,Folder45
ARA67741.1,Folder45
ARB07390.1,Folder45
ARB07393.1,Folder45
ARB07411.1,Folder45
ARB07414.1,Folder45
ARB07416.1,Folder45
ARB07423.1,Folder45
ARB07424.1,Folder45
ARB07425.1,Folder45
ARB07429.1,Folder45
ARB07430.1,Folder45
ARB07431.1,Folder45
ARB07432.1,Folder45
ARB07436.1,Folder45
ARB07438.1,Folder45
ARB07597.1,Folder45
ARB07605.1,Folder45
ARB51456.1,Folder45
ARB51480.1,Folder45
ARB66060.1,Folder45
ARB66061.1,Folder45
ARB66062.1,Folder45
ARB66063.1,Folder45
ARB66064.1,Folder45
ARB66065.1,Folder45
ARB66066.1,Folder45
ARB66068.1,Folder45
ARB66070.1,Folder45
ARB66071.1,Folder45
ARC95225.1,Folder45
ARD06000.1,Folder45
ARD06001.1,Folder45
ARE29965.1,Folder45
ARE29967.1,Folder45
ARE29970.1,Folder45
ARE29978.1,Folder46
ARE29979.1,Folder46
ARE29984.1,Folder46
ARE29989.1,Folder46
ARE30008.1,Folder46
ARE30011.1,Folder46
ARE31495.1,Folder46
ARG43259.1,Folder46
ARG44098.1,Folder46
ARG44100.1,Folder46
ARH13166.1,Folder46
ARI48105.1,Folder46
ARJ31952.1,Folder46
ARJ31953.1,Folder46
ARK08626.1,Folder46
ARK08632.1,Folder46
ARK08633.1,Folder46
ARK08634.1,Folder46
ARK08635.1,Folder46
ARK08639.1,Folder46
ARK08640.1,Folder46
ARK08642.1,Folder46
ARK08647.1,Folder46
ARK08650.1,Folder46
ARK08651.1,Folder46
ARK08655.1,Folder46
ARK08657.1,Folder46
ARK08661.1,Folder46
ARK08665.1,Folder46
ARK08667.1,Folder46
ARK08668.1,Folder46
ARK08674.1,Folder46
ARK08679.1,Folder46
ARM59249.1,Folder46
ARN79600.1,Folder46
ARN79603.1,Folder46
ARO76377.1,Folder46
ARO76378.1,Folder46
ARO76381.1,Folder46
ARO76382.1,Folder46
ARO76383.1,Folder46
ARO76386.1,Folder46
ARO76387.1,Folder46
ARO76388.1,Folder46
ARO76389.1,Folder46
ARO76390.1,Folder46
ARO76391.1,Folder46
ARO76392.1,Folder46
ARO76393.1,Folder46
ARO76394.1,Folder46
ARQ19026.1,Folder46
ARQ80406.1,Folder46
ARQ80422.1,Folder46
ARQ84131.1,Folder46
ARQ84742.1,Folder46
ARQ84748.1,Folder46
ARQ84755.1,Folder46
ART28502.1,Folder46
ART34240.1,Folder46
ARU07564.1,Folder46
ARU07566.1,Folder46
ARU07574.1,Folder46
ARU07575.1,Folder46
ARU07576.1,Folder46
ARU07577.1,Folder46
ARU07581.1,Folder46
ARU07582.1,Folder46
ARU07583.1,Folder46
ARU07591.1,Folder46
ARU07593.1,Folder46
ARU07594.1,Folder46
ARU07595.1,Folder46
ARU07598.1,Folder46
ARU07599.1,Folder46
ARU07601.1,Folder46
ARU07606.1,Folder46
ARU07609.1,Folder46
ARX11394.1,Folder46
ARX96505.1,Folder46
ASB51350.1,Folder46
ASJ26617.1,Folder46
ASK38693.1,Folder46
ASK39878.1,Folder46
AST12962.1,Folder46
AST12963.1,Folder46
AST12964.1,Folder46
AST12967.1,Folder46
AST12968.1,Folder46
ASU44592.1,Folder46
ASU45697.1,Folder46
ASU45706.1,Folder46
ASU45717.1,Folder46
ASU45728.1,Folder46
ASU45783.1,Folder46
ASU45805.1,Folder46
ASU45807.1,Folder46
ASU45838.1,Folder46
ASU55440.1,Folder46
ASU62498.1,Folder46
ASU89922.1,Folder46
ASU89978.1,Folder46
ASU90030.1,Folder46
ASU90074.1,Folder46
ASU90086.1,Folder46
ASU90140.1,Folder46
ASU90142.1,Folder46
ASU90174.1,Folder46
ASU90175.1,Folder46
ASU90211.1,Folder46
ASU90230.1,Folder46
ASU90241.1,Folder46
ASU90276.1,Folder46
ASU90302.1,Folder46
ASU90321.1,Folder46
ASU90334.1,Folder46
ASU90362.1,Folder46
ASU90393.1,Folder46
ASU90409.1,Folder46
ASU90457.1,Folder46
ASU90459.1,Folder46
ASU90464.1,Folder46
ASU90525.1,Folder46
ASU90547.1,Folder46
ASU90554.1,Folder46
ASU90569.1,Folder46
ASU90570.1,Folder46
ASU90607.1,Folder46
ASU90622.1,Folder46
ASU90624.1,Folder46
ASU90636.1,Folder46
ASU90746.1,Folder46
ASU90747.1,Folder46
ASU90778.1,Folder46
ASU90779.1,Folder46
ASU90790.1,Folder46
ASU90791.1,Folder46
ASU90849.1,Folder46
ASU90856.1,Folder46
ASU90857.1,Folder46
ASU90888.1,Folder46
ASU90899.1,Folder46
ASU90975.1,Folder46
ASU91010.1,Folder46
ASU91080.1,Folder46
ASU91085.1,Folder46
ASU91141.1,Folder46
ASU91162.1,Folder46
ASU91185.1,Folder46
ASU91196.1,Folder46
ASU91208.1,Folder46
ASU91217.1,Folder46
ASU91261.1,Folder46
ASU91284.1,Folder46
ASU91323.1,Folder46
ASU91327.1,Folder46
ASU92396.1,Folder46
ASV61164.1,Folder46
ASW34302.1,Folder46
ASY08093.1,Folder46
ASY99807.1,Folder46
ASY99811.1,Folder46
ASY99815.1,Folder46
ASY99818.1,Folder46
ASY99841.1,Folder46
ASY99842.1,Folder46
ASY99852.1,Folder46
ASY99854.1,Folder46
ASY99862.1,Folder46
ATB17382.1,Folder46
ATG84677.1,Folder46
ATG84679.1,Folder46
ATG84684.1,Folder46
ATG84688.1,Folder46
ATG84691.1,Folder46
ATG84699.1,Folder46
ATG84700.1,Folder46
ATG84701.1,Folder46
ATG84704.1,Folder46
ATG84705.1,Folder46
ATG84708.1,Folder46
ATG84711.1,Folder46
ATG84722.1,Folder46
ATG84723.1,Folder46
ATG84732.1,Folder46
ATG84733.1,Folder46
ATG84737.1,Folder46
ATG84742.1,Folder46
ATG84754.1,Folder46
ATG84756.1,Folder46
ATG84759.1,Folder46
ATG84767.1,Folder46
ATG84770.1,Folder46
ATG84774.1,Folder46
ATG84788.1,Folder46
ATG84798.1,Folder46
ATG84799.1,Folder46
ATG84802.1,Folder46
ATG84807.1,Folder46
ATG84815.1,Folder46
ATG84821.1,Folder46
ATG84841.1,Folder46
ATG84842.1,Folder46
ATG84853.1,Folder46
ATG84855.1,Folder46
ATG84858.1,Folder46
ATG84864.1,Folder46
ATG84865.1,Folder46
ATG84866.1,Folder46
ATG84876.1,Folder46
ATG84886.1,Folder46
ATG84888.1,Folder46
ATG84897.1,Folder46
ATG84899.1,Folder46
ATG84909.1,Folder46
ATG88079.1,Folder46
ATI09436.1,Folder46
ATI09442.1,Folder46
ATL15246.1,Folder46
ATN39862.1,Folder46
ATN39864.2,Folder46
ATN39867.1,Folder46
ATN39868.1,Folder46
ATN39869.1,Folder46
ATN39871.1,Folder46
ATN39872.1,Folder46
ATN39877.2,Folder46
ATN40278.1,Folder46
ATO59892.1,Folder46
ATO60144.1,Folder46
ATO98108.1,Folder46
ATO98117.1,Folder46
ATO98118.1,Folder46
ATO98120.1,Folder46
ATO98124.1,Folder46
ATO98130.1,Folder46
ATO98141.1,Folder46
ATO98143.1,Folder46
ATO98145.1,Folder46
ATO98146.1,Folder46
ATO98147.1,Folder46
ATO98153.1,Folder46
ATO98154.1,Folder46
ATO98155.1,Folder46
ATO98156.1,Folder46
ATO98166.1,Folder46
ATO98167.1,Folder46
ATO98178.1,Folder46
ATO98179.1,Folder46
ATO98181.1,Folder46
ATO98182.1,Folder46
ATO98186.1,Folder47
ATO98187.1,Folder47
ATO98192.1,Folder47
ATO98193.1,Folder47
ATO98194.1,Folder47
ATO98197.1,Folder47
ATO98202.1,Folder47
ATO98203.1,Folder47
ATO98204.1,Folder47
ATO98205.1,Folder47
ATO98209.1,Folder47
ATO98217.1,Folder47
ATO98219.1,Folder47
ATO98220.1,Folder47
ATO98227.1,Folder47
ATO98228.1,Folder47
ATO98229.1,Folder47
ATO98231.1,Folder47
ATO98233.1,Folder47
ATO98237.1,Folder47
ATO98239.1,Folder47
ATP16754.1,Folder47
ATP16755.1,Folder47
ATP16757.1,Folder47
ATP16762.1,Folder47
ATP16763.1,Folder47
ATP16764.1,Folder47
ATP16766.1,Folder47
ATP16771.1,Folder47
ATP16772.1,Folder47
ATQ39389.1,Folder47
ATQ39390.1,Folder47
ATQ39392.1,Folder47
ATQ39393.1,Folder47
ATQ39394.1,Folder47
ATQ39395.1,Folder47
ATQ39396.1,Folder47
ATQ39397.1,Folder47
ATQ39398.1,Folder47
ATU79905.1,Folder47
ATU79932.1,Folder47
ATU80200.1,Folder47
ATU80202.1,Folder47
ATU80780.1,Folder47
ATW75477.1,Folder47
ATW75479.1,Folder47
ATW75480.1,Folder47
ATY74382.1,Folder47
ATY74384.1,Folder47
ATY74387.1,Folder47
AUC68115.1,Folder47
AUC68653.1,Folder47
AUD07657.1,Folder47
AUK47901.1,Folder47
AUM60013.1,Folder47
AUM60014.1,Folder47
AUM60015.1,Folder47
AUM60016.1,Folder47
AUM60017.1,Folder47
AUM60018.1,Folder47
AUM60019.1,Folder47
AUM60020.1,Folder47
AUM60021.1,Folder47
AUM60022.1,Folder47
AUM60023.1,Folder47
AUM60024.1,Folder47
AUM60025.1,Folder47
AUM60026.1,Folder47
AUM60027.1,Folder47
AUM60028.1,Folder47
AUM60030.1,Folder47
AUM60031.1,Folder47
AUM60032.1,Folder47
AUN35140.1,Folder47
AUN35142.1,Folder47
AUN35144.1,Folder47
AUT76985.1,Folder47
AUT76992.1,Folder47
AUW27286.1,Folder47
AUY62013.1,Folder47
AVA26872.1,Folder47
AVA26873.1,Folder47
AVA26874.1,Folder47
AVA26877.1,Folder47
AVA26878.1,Folder47
AVG71001.1,Folder47
AVI15011.1,Folder47
AVI15051.1,Folder47
AVJ03695.1,Folder47
AVK87319.1,Folder47
AVK87435.1,Folder47
AVK87438.1,Folder47
AVK87439.1,Folder47
AVK87450.1,Folder47
AVK87459.1,Folder47
AVK87470.1,Folder47
AVK87480.1,Folder47
AVL25535.1,Folder47
AVL25540.1,Folder47
AVL25544.1,Folder47
AVL25548.1,Folder47
AVL25553.1,Folder47
AVL25554.1,Folder47
AVL25555.1,Folder47
AVL25566.1,Folder47
AVL25576.1,Folder47
AVL25577.1,Folder47
AVL25581.1,Folder47
AVL25583.1,Folder47
AVL25587.1,Folder47
AVL25588.1,Folder47
AVL25589.1,Folder47
AVL25594.1,Folder47
AVL25595.1,Folder47
AVL25602.1,Folder47
AVL25604.1,Folder47
AVM80444.1,Folder47
AVM80504.1,Folder47
AVN88331.1,Folder47
AVN88332.1,Folder47
AVN89289.1,Folder47
AVN89290.1,Folder47
AVN89292.1,Folder47
AVN89294.1,Folder47
AVN89297.1,Folder47
AVN89310.1,Folder47
AVN89311.1,Folder47
AVN89312.1,Folder47
AVN89313.1,Folder47
AVN89314.1,Folder47
AVN89320.1,Folder47
AVN89321.1,Folder47
AVN89322.1,Folder47
AVN89324.1,Folder47
AVN89325.1,Folder47
AVN89326.1,Folder47
AVN89331.1,Folder47
AVN89333.1,Folder47
AVN89334.1,Folder47
AVN89336.1,Folder47
AVN89337.1,Folder47
AVN89342.1,Folder47
AVN89352.1,Folder47
AVN89356.1,Folder47
AVN89358.1,Folder47
AVN89359.1,Folder47
AVN89361.1,Folder47
AVN89362.1,Folder47
AVN89363.1,Folder47
AVN89365.1,Folder47
AVN89370.1,Folder47
AVN89371.1,Folder47
AVN89372.1,Folder47
AVN89373.1,Folder47
AVN89374.1,Folder47
AVN89376.1,Folder47
AVN89378.1,Folder47
AVN89380.1,Folder47
AVN89381.1,Folder47
